Date,Title
2014/2/14,corrected- japan display gets approval for up to $4 bln tokyo listing
2014/2/16,s.korea's samsung engineering wins $800 mln order in algeria
2014/2/16,samsung elec says china plant to begin operations in h1 as planned
2014/2/17,seoul shares slip from 4-week high as foreigners sell
2014/2/17,s.korea shares mark highest closing level in nearly 4 weeks
2014/2/18,"blackberry ceo assails t-mobile us promo as ""ill-conceived"""
2014/2/18,seoul shares sag on weak u.s. data; fed minutes eyed
2014/2/19,south korea's samsung c&t wins $1.37 bln orders for algeria plants
2014/2/19,"seoul shares slip on foreign selling, fed minutes awaited"
2014/2/20,"seoul shares rebound on upbeat u.s. factory activity, samsung elec jumps"
2014/2/21,"s.korea shares rally on upbeat u.s. factory data, foreign buying"
2014/2/23,china's huawei seeks u.s. foothold in smartphone race -exec
2014/2/23,china's huawei seeks u.s. foothold in smartphone race: executive
2014/2/24,germany's loewe seeks new investor after group withdraws
2014/2/24,"tie, tee or tiz? operating systems also-rans seek to outsmart google, apple"
2014/2/24,"samsung debuts top-end smartphone, with wearables on the side"
2014/2/25,chipmaker avago forecasts sequential revenue decline
2014/2/26,s.korean court confirms 4-year jail term for sk chairman
2014/2/26,stmicro shares rise on reported market stabilisation
2014/2/26,"eu closes case after huawei, interdigital settle patent dispute"
2014/2/27,"honey, can you pick up a tablet at the grocery store?"
2014/2/27,seoul shares extend gains slightly as foreign investors buy
2014/2/28,laird full-year profit slips as research expenses jump
2014/3/1,"corrected-rpt-honey, can you pick up a tablet at the grocery store?"
2014/3/1,lg chem ceo says mulls electric car battery plant in china
2014/3/1,"corrected-honey, can you pick up a tablet at the grocery store?"
2014/3/3,"google,samsung ask china to limit microsoft-nokia deal-bloomberg"
2014/3/9,korea's quirky messaging apps go on offensive in text-happy indonesia
2014/3/10,chinese state-owned firm offers to buy chipmaker montage
2014/3/10,samsung s5 launch coincides with korean carriers' phone sales suspension
2014/3/11,seoul shares touch 3-week low as china worries persist
2014/3/11,"singapore press-creative technologies unit sues apple, samsung: business times"
2014/3/12,s.korea shares rebound on bargain-hunting; china worries persist
2014/3/12,"tsmc raises q1 outlook, margin targets on higher chip demand"
2014/3/13,"toshiba, sandisk sue hynix over suspected flash memory technology leak"
2014/3/18,google says android watches to be available later this year
2014/3/18,seoul shares steady as investors await fed decision
2014/3/19,"seoul shares slip on fed rate outlook, persistent foreign selling"
2014/3/19,india's karbonn mobiles sees $1.3 bln rev in fy15 on smartphone boom
2014/3/25,nanoco says its quantum dots closer to commercial roll out
2014/3/25,"seoul shares rise to 2-week high on u.s. data, china hopes"
2014/3/25,"sony counts on 'selfies', video calls to drive image sensor growth"
2014/3/26,seoul shares edge up on samsung elec rally as ukraine crisis persists
2014/3/26,samsung galaxy s5 rollout moved forward in south korea
2014/3/26,samsung galaxy s5 rollout moved forward in s.korea
2014/3/27,samsung electronics shares extend gains as earnings worries ease
2014/3/30,seoul shares flat in choppy trade; samsung sdi jumps on cheil deal
2014/3/31,"samsung electronics' mobile head paycheck hits $5.8 million, beating apple's cook"
2014/3/31,"samsung elec's mobile head paycheck hits $5.8 mln, beating apple's cook"
2014/3/31,new iphone 6 screens to enter production as early as may -sources
2014/4/1,new iphone 6 screens to enter production as early as may: sources
2014/4/1,apple seeks decisive u.s. court ruling against samsung
2014/4/1,apple again seeks decisive u.s. court ruling against samsung
2014/4/2,samsung chairman ordered to appear in indian court in decade-old dispute
2014/4/3,white house objects to samsung's use of obama photo
2014/4/4,officials praise samsung's galaxy s5 antitheft features
2014/4/7,"samsung electronics shifts focus to costs, cheaper phones as first quarter profit seen falling"
2014/4/7,"samsung elec shifts focus to costs, cheaper phones as q1 profit seen falling"
2014/4/7,blackberry defeats nxp in u.s. trial over patents
2014/4/8,"intel closes costa rica operation, cuts 1,500 jobs"
2014/4/8,south korean won extends gain by more than 1 percent
2014/4/8,"s.korean stocks up, won closes at strongest in over 3 months"
2014/4/8,wearable chip start-up ineda gets funding from qualcomm and samsung
2014/4/9,"in smartphone mass-market, samsung, apple have margins on their minds"
2014/4/10,aircraft suppliers woo with new tech in a tablet-toting world
2014/4/13,"s.korea stocks little-changed despite wall st doom, won eases"
2014/4/15,"smartphone makers, carriers embrace anti-theft initiative"
2014/4/16,samsung heavy says proceeds $618 mln ship order as planned
2014/4/22,chipmaker skyworks forecasts upbeat quarter; shares up 12 pecrent
2014/4/23,chip designer arm sees smartphone recovery in second half
2014/4/24,synaptics revenue jumps 25 pct on higher mobile chip demand
2014/4/24,synaptics revenue jumps 25 percent on higher mobile chip demand
2014/4/24,"seoul shares down on corporate earnings, won edges up"
2014/4/27,samsung says number of galaxy s5s with non-working camera small
2014/4/28,samsung elec says expects q2 handset shipments to be similar to q1
2014/4/28,"samsung elec q1 operating profit dips 3 pct, in line with guidance"
2014/4/28,samsung electronics says expects second-quarter handset shipments to be similar to first quarter
2014/4/28,"samsung  electronics sells 89 million smartphones in first-quarter, market share falls: research firm"
2014/4/28,indonesia press-xl axiata aims to add 10 mln smartphone users in 2014: investor daily
2014/4/28,"samsung elec sells 89 mln smartphones in q1, market share falls: research firm"
2014/4/28,corning reports 26 pct rise in revenue
2014/4/29,"apple, samsung make final pitches to u.s. jury in patent trial"
2014/4/29,apple makes final pitch to u.s. jury in samsung trial
2014/4/29,eu commission says accepts samsung's offer in patents dispute
2014/4/29,chipmaker rf micro forecasts 1st-quarter results above estimates
2014/4/29,samsung resumes ads with la clippers after nba's  decision
2014/4/29,lg electronics says higher tv marketing could blunt q2 earnings
2014/4/29,chipmaker rf micro says rise in smartphone sales to fuel growth
2014/4/29,european union moves to end smartphone patent wars
2014/4/30,"insight-rivals poach publicis, omnicom clients, staff as merger faces snags"
2014/4/30,"seoul stocks at 5-week closing low, won has best month since sept"
2014/5/1,"rivals poach publicis, omnicom clients, staff as merger faces snags"
2014/5/1,google faces antitrust lawsuit on us mobile internet search
2014/5/2,jury reaches verdict in apple-samsung patents trial
2014/5/2,google faces antitrust lawsuit on u.s. mobile internet search
2014/5/2,u.s. jury finds samsung infringed two apple patents
2014/5/7,south korea's samsung sds plans ipo this year
2014/5/7,s.korea's samsung sds plans ipo this year: yonhap
2014/5/7,samsung elec replaces mobile design head
2014/5/8,samsung electronics replaces mobile design head
2014/5/9,samsung heavy wins lng vessel order for $410 mln
2014/5/11,samsung electronics chief lee hospitalised after cardiac procedure
2014/5/11,"world cup comes two years too early for samsung, lg uhd tvs"
2014/5/11,samsung electronics chief lee hospitalized after cardiac procedure
2014/5/12,"seoul stocks climb to over 2-week high, won firms"
2014/5/12,"s.korean stocks rise for 3rd day on samsung elec rally, won flat"
2014/5/12,samsung elec jumps over 4 pct on restructuring speculation
2014/5/13,blackberry to let rival systems manage its devices
2014/5/14,korea meeting fixed income investors
2014/5/14,refile-uk clears samsung's knox smartphones for official communications
2014/5/14,uk clears samsung's knox smartphones for official communications
2014/5/16,"apple, google settle smartphone patent litigation"
2014/5/19,lesson from the smartphone wars: litigation is not a business plan
2014/5/22,samsung total says cleans up small petrochem leak from its s.korea plant
2014/5/22,"s.korea's samsung sds picks goldman, jpm to advise listing this year-sources"
2014/5/23,samsung may unveil 'watch-phone' as early as june: wsj
2014/5/23,samsung may unveil 'watch-phone' as early as june -wsj
2014/5/26,"japan display may tie up on oled panels with sony, panasonic-sources"
2014/5/29,anite sells travel reservation business for 45 mln stg
2014/5/29,anite sells travel reservation business for 45 million pounds
2014/5/30,samsung electronics system chips head steps down
2014/5/30,"samsung says to produce phones, appliances in venezuela this year"
2014/6/2,seadrill signs $1.1 bln rig deal with total
2014/6/2,s.korean stocks pare losses; samsung everland ipo plan on focus
2014/6/3,samsung settles patent litigation with interdigital
2014/6/4,amazon stirs smartphone launch talk with june 18 event
2014/6/5,"for samsung heirs, little choice but to grin and bear likely $6 billion tax bill"
2014/6/6,"apple to make 3-5 mln smartwatches monthly, sales begin oct -report"
2014/6/6,"apple to make 3-5 million smartwatches monthly, sales begin october: report"
2014/6/9,s.korean won closes near 6-year high; stocks edge down
2014/6/11,"s.korean won eases on risk averse sentiment, stocks edge down"
2014/6/16,siri software maker nuance has held sale talks: wsj
2014/6/16,corrected-siri software maker nuance has held sale talks: wsj
2014/6/16,"s.korean won eases for 3rd day as iraq unrest weighs, stocks flat"
2014/6/16,samsung software bet rests on future beyond phones
2014/6/16,"samsung electronics, juggling $60 billion cash, bulks up on bonds"
2014/6/17,refile-samsung electronics' display unit considers building vietnam factory
2014/6/17,"samsung everland picks daewoo, citi, jpm and woori to advise on ipo-sources"
2014/6/17,samsung electronics' display unit considers building vietnam factory
2014/6/18,amazon unveils 3d 'fire' phone
2014/6/18,s.korean won skids for a 5th day before fed meeting outcome
2014/6/18,"seoul stocks pare gains as samsung elec weighs, won up on fed"
2014/6/19,"s.korea stocks edge up, won snaps 5-day skid on u.s. fed relief"
2014/6/20,u.s. court rejects gemalto's android patent lawsuit
2014/6/25,samsung electronics cfo warns of soft q2 earnings
2014/6/25,samsung electronics cfo warns of soft second quarter earnings
2014/6/25,"google unveils ""fit"" health, fitness tracking platform"
2014/6/25,google sets sights beyond smartphones at annual developer conference
2014/6/25,"google sets sights on tvs, cars and watches, beyond mere smartphones"
2014/6/26,lg household walks away from elizabeth arden after restructuring news
2014/7/1,s.korean stocks edge down on profit taking; won steady
2014/7/2,samsung display says $1 bln vietnam factory investment approved
2014/7/3,s.korean won hits fresh 6-year high; stocks inch down
2014/7/6,samsung electronics faces falling profits as succession looms
2014/7/6,u.s. tightens security on electronics at overseas airports
2014/7/7,"brazil bandits steal $36 million of samsung phones, computers"
2014/7/7,"brazil bandits steal $36 mln of samsung phones, computers"
2014/7/7,s.korea won retreats from six-year high levels; stocks ease
2014/7/8,smartphones weigh on samsung electronics as guidance disappoints
2014/7/8,"incoming south korean minister cites weak economy; samsung, retail lag"
2014/7/8,"refile-wrapup 1-incoming s. korean minister cites weak economy; samsung, retail lag"
2014/7/8,kla-tencor says june quarter booking above expectations
2014/7/8,s.korea stocks set for worst day in 2 weeks; won flat
2014/7/8,"global markets-asia stocks pause at 3-yr peak, earnings test looms"
2014/7/10,samsung electronics looks into child labor allegations at china supplier
2014/7/10,samsung electronics looks into child labour allegations at china supplier
2014/7/13,samsung elec says found evidence of suspected child labour at china supplier
2014/7/15,"china's xiaomi to invest in india, launches budget smartphones"
2014/7/15,google's nest launches network technology for connected home
2014/7/16,"chip toolmaker asml exceeds q2 forecasts, but full-year seen below expectations"
2014/7/16,taiwan's tsmc sees record revenue this year on smartphone demand
2014/7/16,samsung battles on two fronts as apple readies iphone 6
2014/7/17,s.korea sells up to $292 mln ibk shares-media
2014/7/17,"taiwan's tsmc shares fall on apple, qualcomm order loss reports"
2014/7/18,smartphone suit against google plays into rivals' hands
2014/7/18,samsung handset division managers return part of bonuses: source
2014/7/18,samsung elec handset division managers give back quarter of their bonuses-source
2014/7/21,production halted at samsung china supplier amid child labour probe
2014/7/22,google must face class action over kids' in-apps purchases
2014/7/22,apple revenue lags street's view despite strong china growth
2014/7/22,strong licensing helps arm's earnings in second quarter
2014/7/22,china's xiaomi announces latest flagship mi 4 smartphone
2014/7/24,"in china, apple's focus pays off while samsung feels squeeze"
2014/7/24,"amazon's 'fire' smartphone has chips from qualcomm, samsung, nxp"
2014/7/24,"amazon's 'fire' smartphone contains chips from qualcomm, samsung, nxp"
2014/7/24,"lg electronics q2 profit up 26.5 pct, beats estimates"
2014/7/24,asm international sees q3 revenue drop on lower orders
2014/7/24,rf micro forecasts strong 2nd-qtr results
2014/7/25,bose sues beats over headphone noise-cancellation patents
2014/7/25,"corrected-s.korean stocks end slightly higher, won edges up"
2014/7/28,"huawei says ships 34 mln smartphones in h1 globally, up 62 pct y/y"
2014/7/29,"huawei says ships 34 million smartphones in h1 globally, up 62 percent year-on-year"
2014/7/30,"s.korea stocks set to snap 4-day rise on profit-taking, won pressured"
2014/7/30,"samsung elec says third quarter handset, tablet shipments to rise 10 percent vs second quarter"
2014/7/31,audience forecasts weak quarter after samsung's profit warning
2014/7/31,audience revenue falls 17 pct due to weak sales to smartphones
2014/7/31,xiaomi's star rises as chinese handset makers gnaw at samsung's share: report
2014/8/4,shinyang engineering says china unit to resume supplying samsung electronics
2014/8/5,"samsung elec, apple agree to drop patent lawsuits outside u.s.: samsung says"
2014/8/5,samsung elec says to cut business with shinyang's china unit by 30 pct
2014/8/8,seadrill wins $497 mln exxon contract in nigeria
2014/8/8,lg electronics seeks fresh smartphone start in china with g3 launch
2014/8/8,lg elec seeks fresh smartphone start in china with g3 launch
2014/8/14,applied materials revenue rises 14.7 pct
2014/8/14,samsung buys home-automation startup smartthings
2014/8/17,samsung extends deal as olympics top sponsor to 2020
2014/8/18,hotel shilla jv preferred bidder for macau airport duty free shops
2014/8/18,samsung submits plan to invest in indonesian factory-official
2014/8/19,"samsung buys u.s. air conditioner firm quietside in ""smart home"" push"
2014/8/19,samsung buys u.s. air conditioner firm quietside in 'smart home' push
2014/8/21,"brazil extends tax breaks on computer, smartphone sales"
2014/8/25,samsung sds applies for prelim listing approval-sources
2014/8/27,u.s. judge rejects apple bid for injunction against samsung
2014/8/28,judge rejects apple bid for injunction against samsung
2014/8/28,new iphones expected at sept. 9 apple event
2014/8/28,apple invites media to sept. 9 event; new iphones anticipated
2014/8/28,"china supplier of samsung, lenovo denies using child workers"
2014/8/29,softbank's first sony smartphone deal takes aim at u.s. market
2014/8/31,fingerprint sensors may swirl big gains for synaptics: barron's
2014/8/31,"s.korea shares subdued as weak exports data weigh, won edges lower"
2014/9/1,"s.korea shares fall on concern over exports, won lower"
2014/9/2,india press-samsung may launch smart home products in india next year: economic times
2014/9/2,samsung elec says may acquire rest of samsung medison
2014/9/2,samsung electronics says may acquire rest of samsung medison
2014/9/3,samsung unveils galaxy note 4 with extras but no breakaway features
2014/9/3,samsung launches virtual reality headset for galaxy note 4
2014/9/3,india's smartphone wars: google's android one adds to samsung's worries
2014/9/3,israel's side-kick sees boost from virtual reality games
2014/9/4,samsung electronics says will fight nvidia lawsuit
2014/9/4,samsung elec says will fight nvidia lawsuit
2014/9/4,"nvidia sues qualcomm, samsung over graphics patents"
2014/9/4,"global markets-asian shares hold near 7-year high on ukraine, ecb hopes"
2014/9/4,"microsoft launches new ""affordable flagship"" lumia smartphone"
2014/9/4,microsoft launches new 'affordable flagship' lumia smartphone
2014/9/4,"huawei unveils phone with sapphire glass, finger-sensor, just days before apple's iphone 6 release"
2014/9/5,"apple's rivals hope its iwatch makes ""wearable"" work"
2014/9/7,tuesday’s big iphone 6 question: is apple done leading from behind?
2014/9/10,apple hires senior gap marketing exec : adage
2014/9/10,apple hires senior gap marketing exec -adage
2014/9/10,apple hires senior gap marketing exec: adage
2014/9/10,apple payments service may boost sales of larger iphones
2014/9/14,samsung accuses rival lg exec of vandalising washing machines
2014/9/14,samsung accuses rival lg exec of vandalizing washing machines
2014/9/17,india press-samsung to focus on content; expects to launch in-house os after diwali: economic times
2014/9/18,virtual meets real in media-saturn's new store
2014/9/21,s.korean shares fall as tech counters weigh; won firmer
2014/9/22,google selects htc for upcoming nexus tablet: wsj
2014/9/22,arm ceo defends chip technology connected to nvidia legal fight
2014/9/23,samsung electronics exec says expect quick mobile business turnaround
2014/9/23,samsung electronics executive says expect quick mobile business turnaround
2014/9/24,samsung sds sets preliminary price for $1 billion-plus float: source
2014/9/25,reliance jio raises $750 mln loan from korea exim bank
2014/9/26,xiaomi raises indian smartphone sales goals
2014/10/2,ad agency publicis holds on to key samsung contract -source
2014/10/2,ad agency publicis holds on to key samsung contract: source
2014/10/3,vietnam sees 2014 trade surplus of $1.5 bln on stronger exports
2014/10/5,sk hynix shares fall sharply after samsung elec chip investment news
2014/10/6,samsung electronics says third quarter profit likely down 60 percent on year
2014/10/6,samsung electronics makes $14.7 billion bet with new south korean chip plant
2014/10/6,samsung electronics says q3 profit likely down 60 pct on year
2014/10/7,samsung electronics heads for annual profit fall after weak third-quarter guidance
2014/10/7,samsung seeks hong kong arbitration after microsoft lawsuit
2014/10/7,flash-storage player solidfire raises $82 million
2014/10/7,samsung brings arbitration against microsoft after patent royalty lawsuit
2014/10/9,british entrepreneur turns midas touch to samsung phones
2014/10/12,samsung shares could gain as much as 50 percent -barron's
2014/10/13,samsung electronics ceo hoses down chip war fears
2014/10/13,samsung elec ceo hoses down chip war fears
2014/10/14,samsung's cheil industries submits plans for roughly $1.4 bln ipo -source
2014/10/14,samsung's cheil industries submits plans for roughly $1.4 billion ipo: source
2014/10/15,asml sticks to fy targets as some customers wait to buy latest gear
2014/10/21,heirs of samsung's lee don't plan to sell shares in holding firm ipo: source
2014/10/25,"south korea fund to abstain from samsung merger vote, wants share buybacks"
2014/10/25,"s.korea fund to abstain from samsung merger vote, wants share buybacks"
2014/10/26,shareholders approve samsung heavy & samsung engineering merger
2014/10/27,samsung group heir apparent seeks small stakes in insurance affiliates
2014/10/28,speciality glass maker corning's quarterly net sales rise 23 pct
2014/10/28,smartphone launches boost gorilla glass maker corning
2014/10/29,korea inc targets 'golden singles' amid consumer slump
2014/10/30,samsung seeks smartphone revamp to arrest profit slide
2014/10/30,"samsung electronics shares rally on earnings, shareholder returns hopes"
2014/10/30,xiaomi moves into third place in global smartphone war
2014/10/31,samsung electronics seeks china comeback with first metallic smartphones
2014/11/4,siemens paves way to hive off healthcare: sources
2014/11/4,siemens paves way to hive off healthcare -sources
2014/11/10,"atlantic basin refining to buy, restart hovensa st. croix refinery"
2014/11/13,samsung sds doubles ipo price on debut after $1.1 bln listing
2014/11/13,samsung electronics chases curved smartphone wave to beat flat-screen crowd
2014/11/13,"blackberry in new business solutions push, inks partnerships"
2014/11/13,canada stocks-energy shares pull tsx lower; blackberry jumps
2014/11/13,canada stocks-tsx lower as oil slump hurts energy stocks; blackberry shines
2014/11/14,samsung sds strong debut frees cash for lee's successors
2014/11/14,samsung electronics sees squeeze in african growth as economy slows
2014/11/16,little-known taiwanese chip designer spawns low-priced smartphone boom
2014/11/17,reliance jio raises $1.5 billion to refinance loans
2014/11/18,"samsung heavy, samsung eng scrap merger deal on high share buy back costs"
2014/11/18,samsung loses bid to freeze microsoft's u.s. lawsuit over royalties
2014/11/19,samsung group units scrap $2.5 billion merger on shareholder opposition
2014/11/20,chipmaker marvell's fourth-quarter revenue forecast disappoints
2014/11/20,"google, rockstar agree to settle patent litigation: filing"
2014/11/21,korea's chaebols feel the heat as shareholders scrap samsung merger
2014/11/24,samsung electronics wins $3 bln vietnam project licence
2014/11/24,samsung electronics wins $3 billion vietnam project license
2014/11/25,"samsung group sells shares in chemical, defense arms for $1.7 billion"
2014/11/25,samsung group says to sell 4 units to hanwha group for $1.7 bln
2014/11/26,u.s. appeals court rejects motorola mobility price-fixing lawsuit
2014/11/26,u.s. court rejects motorola mobility price-fixing appeal
2014/11/26,samsung ipo offers ringside seat for restructuring
2014/11/27,staff fear the chop in samsung elec annual reshuffle
2014/11/27,staff fear the chop in samsung electronics annual reshuffle
2014/11/30,hanwha chemical drops review of buying dow chemical chlorine biz
2014/11/30,samsung elec retains mobile division chief: samsung group
2014/12/1,canadian banks embrace new technology to woo younger clients
2014/12/2,samsung electronics exits fibre optics amid sharper focus on reviving smartphones
2014/12/3,formation 8 raises $500 million for second venture fund
2014/12/3,samsung elec makes 165 executive-level promotions vs 227 in 2013
2014/12/4,s.korea government offers shares worth up to $280 mln in ibk
2014/12/4,samsung asks appeals court to throw out $930 million damages in apple infringement case
2014/12/15,brazil prosecutors indict second former petrobras executive
2014/12/15,another former petrobras executive charged in brazil scandal
2014/12/15,china's xiaomi booked $56 million profit in 2013 -filing
2014/12/16,china's xiaomi booked $56 million profit in 2013: filing
2014/12/18,s.korean shares rally on fed comments; won flat
2014/12/18,u.s. judge says concerned about google antitrust lawsuit
2014/12/18,"samsung electronics shares rise more than 4 pct on dividend, profit recovery hopes"
2014/12/19,samsung electronics may raise 2014 dividend by up to 50 percent vs. 2013
2014/12/19,samsung electronics says may raise 2014 dividend by 30 pct-50 pct vs 2013
2014/12/26,toshiba ceo says will consider overseas locations for chip plant
2014/12/28,"for qualcomm, china settlement may be just the beginning"
2014/12/30,"taiwan clears xiaomi, other smartphone brands of breaching data privacy"
2014/12/31,public scorn greets lg and samsung's storm in a washing drum
2014/12/31,samsung electronics says new smart tvs in 2015 to run tizen platform
2015/1/3,india's micromax plans up to $500 million ipo: paper
2015/1/3,india's micromax plans up to $500 mln ipo -paper
2015/1/4,xiaomi revenue doubled to $12 bln in 2014: ceo microblog
2015/1/4,xiaomi revenue doubled to $12 billion in 2014: ceo microblog
2015/1/5,samsung electronics seeks fresh start with new tvs after tough 2014
2015/1/5,denmark's bang & olufsen would listen to bid approaches
2015/1/7,samsung electronics says fourth quarter operating profit likely down 37.4 percent y/y
2015/1/8,chipmaker arm picks easyjet's chris kennedy as new cfo
2015/1/13,"hyundai executives fail to sell $1.25 billion in shares, complicating succession"
2015/1/14,samsung electronics says has no plan to acquire blackberry
2015/1/14,blackberry options activity surges on samsung approach report
2015/1/14,refile-samsung elec launches long-delayed tizen smartphone in india
2015/1/14,"sequoia, samsung invest in israeli mobile video chat app rounds"
2015/1/14,canada stocks-tsx hits 4-week low but blackberry soars on takeover report
2015/1/14,canada pm's office won't comment on reported samsung bid for blackberry
2015/1/15,dwindling growth options push samsung elec to m&a
2015/1/15,dwindling growth options push samsung electronics to m&a
2015/1/15,"canada stocks-tsx declines as energy, bombardier shares drop"
2015/1/15,canada stocks-tsx climbs with resource shares; blackberry dives
2015/1/20,israel's earlysense raises $20 mln in samsung-led funding round
2015/1/20,samsung's tizen smartphone makes poor first impression in india
2015/1/21,samsung elec won't use qualcomm chip for new galaxy s phone -bloomberg
2015/1/21,samsung drops qualcomm processors in next galaxy s: report
2015/1/22,lg electronics says no overheating issue with new qualcomm processor
2015/1/26,lenovo's motorola looks to take market share from china rivals
2015/1/26,samsung sdi: weak oil prices won't hurt long-term electric vehicle outlook
2015/1/27,apple takes top spot in chinese smartphone market: data firm
2015/1/27,glass maker corning's quarterly net sales rise 22.9 pct
2015/1/27,corning expects gorilla glass to drive sales in first quarter
2015/1/28,zombies' haunt vietnam's trade bonanza bid
2015/1/28,shares in apple suppliers leap on record results
2015/1/28,zombies haunt vietnam's trade bonanza bid
2015/2/2,samsung elec will consider m&a when appropriate: executive
2015/2/2,japan's sharp sees 3rd loss in 4 years as smartphone display sales sag
2015/2/2,samsung elec will consider m&a when appropriate: exec
2015/2/2,intel buys former infineon 'internet of things' chip unit lantiq
2015/2/2,"intel buys former infineon ""internet of things"" chip unit lantiq"
2015/2/3,japan tech strategy shifts see sharp skid as panasonic prospers
2015/2/5,nissan motor expands plan for rogue exports to u.s. from south korea
2015/2/5,nissan motor expands plan for rogue exports to u.s. from s.korea
2015/2/5,exclusive: apple's health tech takes early lead among top hospitals
2015/2/5,display makers look to next-generation cars to drive growth
2015/2/9,"microsoft, samsung settle contract dispute over patents"
2015/2/9,"amid mobile slump, samsung needs more outside customers for its chips and panels"
2015/2/10,"with antitrust deal done, qualcomm still faces china challenges"
2015/2/10,samsung display to invest 4 trln won in new oled production line
2015/2/10,"amid mobile slump, samsung needs more outside customers for chips, panels"
2015/2/13,freescale semiconductor has hired bankers to explore possible sale: ny post
2015/2/15,lg elec appliances chief indicted over damaged samsung washers
2015/2/15,lg electronics executive indicted over damaged samsung washers
2015/2/16,lg elec takes fight with samsung over washer damage to youtube
2015/2/18,china's wechat sends a message to line and kakao in their home turf
2015/2/19,chipmaker dialog q4 oper profit beats expectations
2015/2/20,google wins dismissal of u.s. lawsuit over android app limits
2015/2/24,u.s. raises concerns over 'made in indonesia' smartphone law
2015/2/24,opera offers new feature for free access to mobile web apps
2015/2/24,"samsung electronics, china trade deal give boost to south korea's yuan hub ambitions"
2015/3/1,samsung unveils sleek new galaxy phones to take on apple
2015/3/1,"asml says computer systems briefly compromised, no key data accessed"
2015/3/2,samsung unveils sleek new galaxy phones to battle apple
2015/3/2,fingerprint cards ceo says not supplier to samsung's galaxy s6
2015/3/4,brazil's petrobras probe seeks to question overseas witnesses
2015/3/6,"microsoft sues kyocera over cell phones, seeks u.s. injunction"
2015/3/6,samsung electronics says in talks with indian state govts on new factory
2015/3/6,samsung electronics says in talks with indian state governments on new factory
2015/3/10,samsung electronics raises production target for new galaxy phones: electronic times
2015/3/10,samsung elec raises production target for new galaxy phones -electronic times
2015/3/11,samsung elec says to start won-yuan direct trade on march 16
2015/3/11,samsung electronics says to start won-yuan direct trade on march 16
2015/3/13,blackberry wins dismissal of u.s. lawsuit over blackberry 10
2015/3/13,toyota signs up as olympic games sponsor: ioc
2015/3/14,blackberry launches new secure tablet
2015/3/17,sony revises third quarter profit upwards in official announcement
2015/3/17,sony revises q3 profit upwards in official announcement
2015/3/23,s.korea's hotel shilla says to buy stake in us duty-free firm for $105 mln
2015/3/26,"vietnam industrial zone accident kills 14, 30 injured"
2015/3/26,softbank leads group in talks to buy up to $1 bln stake in india's micromax -sources
2015/3/26,softbank leads group in talks to buy up to $1 billion stake in india's micromax: sources
2015/3/30,s.korea allows brokerages to lend in foreign currencies
2015/3/31,"samsung electronics, lg electronics call off washer spat"
2015/3/31,"samsung electronics, lg electronics agree to end legal disputes"
2015/4/2,indonesia plays hardball with smartphone manufacturers
2015/4/2,teardown of new samsung galaxy smartphone suggests deeper loss for qualcomm
2015/4/3,consumers withdraw u.s. lawsuit against google over android app limits
2015/4/5,south korea fx bank deposits fall to 3-mth low in march
2015/4/6,samsung electronics shares rise more than 3 percent ahead of guidance
2015/4/6,sandisk stock slide makes company an attractive target-analysts
2015/4/6,sandisk stock slide makes company an attractive target: analysts
2015/4/7,xiaomi ties up with india retail chain to boost sales
2015/4/8,samsung elec says expects galaxy s6 models to set new shipments record
2015/4/9,apple expects strong demand in smartwatch consumer debut
2015/4/15,samsung creates team to make screens for apple devices: bloomberg
2015/4/15,samsung electronics says demand for galaxy s6 models much higher than planned for
2015/4/15,china's huawei shows smartphone credentials with p8 launch
2015/4/16,s.korea's mirae asset life insurance seeks exchange approval for ipo
2015/4/20,sony unveils new xperia phone even as it retrenches in mobile
2015/4/21,chipmaker broadcom's quarterly revenue rises 4 pct
2015/4/21,broadcom profit beats as demand rises from smartphone makers
2015/4/27,samsung heavy says no plan to seek merger with samsung engineering again
2015/4/28,samsung elec overtook apple as top smartphone maker in first quarter: strategy analytics
2015/4/28,samsung elec says handset average selling price to rise in q2
2015/4/28,samsung elec says q1 operating profit down 29.6 pct y/y
2015/4/28,corning expects gorilla glass sales to remain strong
2015/4/28,specialty glass maker corning's core net sales rise 4.5 pct
2015/4/28,panasonic sees fourth year of profit gains on auto electronics growth
2015/4/28,samsung elec overtook apple as top smartphone maker in q1-strategy analytics
2015/4/29,brazil court injunction suspends uber ride-share service
2015/4/29,"lg elec q1 profit down 36.2 pct y/y, misses expectations"
2015/4/29,lg elec profit misses forecasts as tv business sinks into red
2015/4/30,gazprom says hyundai to build floating lng terminal in russia: interfax
2015/5/4,the path to a wearable future lies in academia
2015/5/4,"samsung, marvel use virtual reality for 'avenger' movie ads"
2015/5/6,cheil industries shares dive on uncertainty about samsung revamp
2015/5/6,samsung elec says new s.korea chip plant to start production in h1 2017
2015/5/6,samsung elec says new south korea chip plant to start production in first half of 2017
2015/5/7,south korea april forex bank deposits rise to 8-mth high
2015/5/8,ericsson extends patent suits against apple to europe
2015/5/14,south korea's samsung group heir apparent takes key leadership roles
2015/5/14,samsung heir takes charge of foundations in succession step
2015/5/18,us appeals court reverses part of apple's $930 mln verdict vs samsung
2015/5/20,samsung elec says halts tv production in thailand
2015/5/21,china's zte seeks more nba partnerships to boost u.s. smartphone sales
2015/5/22,founder of facebook's oculus hit with lawsuit
2015/5/25,thailand's amata nears key approval for $500 mln vietnam project
